hashtag,created_at,text,source,geo,user_id,user_location,user_followers,user_friends,retweet
hoya,2020-02-12 15:22:57,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1079301548142845952,,2,67,92
hoya,2020-02-12 15:08:22,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,2277579114,,274,210,92
hoya,2020-02-12 15:04:33,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,1106804468,,234,926,92
hoya,2020-02-12 15:02:01,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,460820956,이호원 ●_●,7275,258,92
hoya,2020-02-12 15:00:26,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,3706534993,,149,40,92
hoya,2020-02-12 14:57:29,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1030163780414656512,,298,431,92
hoya,2020-02-12 14:57:02,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1152838145089474560,,129,373,92
hoya,2020-02-12 14:50:44,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,873440905608306689,INFINITE ♡,1828,1597,92
hoya,2020-02-12 14:48:19,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,861569795904258049,,429,2128,92
hoya,2020-02-12 14:46:21,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,185220578,"Galicia, Españistan",416,513,92
hoya,2020-02-12 14:43:46,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,3066090828,INFINITE ,245,239,92
hoya,2020-02-12 14:41:07,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,2690028974,,833,444,92
hoya,2020-02-12 14:40:52,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',TweetCaster for Android,,971503021,,152,470,92
hoya,2020-02-12 14:36:56,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1008750510180950021,Malaysia,422,415,92
hoya,2020-02-12 14:36:01,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,938038727279984640,HoyA n INFINITE ONLY,26,82,92
hoya,2020-02-12 14:35:16,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,314796881,,334,200,92
hoya,2020-02-12 14:35:02,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,813500742111666176,Neo City,390,286,92
hoya,2020-02-12 14:34:05,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,441083634,,236,237,92
hoya,2020-02-12 14:30:10,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,2514723487,Republic of the Philippines,243,1490,92
hoya,2020-02-12 14:29:49,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,843466639857262596,,110,193,92
hoya,2020-02-12 14:29:40,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,291594322,Thailand,103,201,92
hoya,2020-02-12 14:29:11,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,3162509420,,310,133,92
hoya,2020-02-12 14:25:33,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,2807406336,,94,287,92
hoya,2020-02-12 14:20:26,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,328113759,,85,614,92
hoya,2020-02-12 14:19:36,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,2973170476,"Genova, Liguria",172,1170,92
hoya,2020-02-12 14:19:04,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1919407694,,75,144,92
hoya,2020-02-12 14:17:27,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,1024519811118718976,,50,279,92
hoya,2020-02-12 14:15:39,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,318928991,Malaysia,349,2201,92
hoya,2020-02-12 14:15:14,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,1010609880896589824,엑소 +인피니트+기리보이+ガゼット,164,4379,92
hoya,2020-02-12 14:13:50,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1865441654,•_• ~❤~♾,63,38,92
hoya,2020-02-12 14:13:27,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,3286383115,ประเทศไทย,148,591,92
hoyas,2020-02-21 17:55:04,b'RT @AncientHoya33: I\xe2\x80\x99m sure we don\xe2\x80\x99t have a chance and this the first time I hope my info is wrong but damnit Ima try my best to get this t\xe2\x80\xa6',Twitter for iPhone,,790555871852032005,"New York, USA",247,4994,0
hoyas,2020-02-21 16:26:27,"b""RT @GtownBaseball: The #Hoyas have some special guests on this weekend's trip to Davidson. It's the annual Dad's Weekend! #HoyaSaxa https:/\xe2\x80\xa6""",Twitter Web App,,992243947,"Arlington, VA",1321,553,1
hoyas,2020-02-21 16:26:05,"b""The #Hoyas have some special guests on this weekend's trip to Davidson. It's the annual Dad's Weekend! #HoyaSaxa https://t.co/uR3jhLOG09""",TweetDeck,,123307870,Washington D.C.,8748,109,1
hoyas,2020-02-21 15:17:16,b'RT @hhshoyafootball: New #CleanandJerk max for #Hoyas c/o 21 TE/DL @BryceStanfield 270lbs \xf0\x9f\x91\x8d #HoyaIron #RockSolid https://t.co/no1HnYcScu',Twitter for iPhone,,841857278089273344,"Acworth, GA",477,640,1
hoyas,2020-02-21 13:50:21,b'I\xe2\x80\x99m sure we don\xe2\x80\x99t have a chance and this the first time I hope my info is wrong but damnit Ima try my best to get t\xe2\x80\xa6 https://t.co/tBINYycdCr',Twitter for iPhone,,1963633831,,356,360,0
hoyas,2020-02-21 13:30:36,b'Race Day is 1 month away!! Winners from the lottery will be contacted today to officially claim their bike for the\xe2\x80\xa6 https://t.co/F2RAnp6RTu',Hootsuite Inc.,,312158225,"Washington, DC",540,325,0
hoyas,2020-02-21 13:09:05,b'For @becb_sbn\xe2\x80\x94 A new update to the Big East Recruiting Offer Tracker!\n\n#Hoyas got their fourth commitment of the 20\xe2\x80\xa6 https://t.co/f1eC54nAh0',Vox Media,,491607182,,2312,408,0
hoyas,2020-02-21 13:06:03,b'A new update to the Big East Recruiting Offer Tracker!\n\n#Hoyas got their fourth commitment of the 2020 class. See t\xe2\x80\xa6 https://t.co/WHWRSy2UoB',Vox Media,,279311274,,8557,824,0
hoyas,2020-02-21 04:25:41,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,1033153600543969281,"St Louis, MO",519,330,28
hoyas,2020-02-21 04:14:38,b'New #CleanandJerk max for #Hoyas c/o 21 OL/DL @PeytonBumpers 230lbs \xf0\x9f\x91\x8d #HoyaIron #RockSolid https://t.co/xuZnjZp5iG',Twitter for iPhone,,1692586920,"Kennesaw, Ga",2477,197,0
hoyas,2020-02-21 04:13:08,b'New #CleanandJerk max for #Hoyas c/o 21 TE/DL @BryceStanfield 270lbs \xf0\x9f\x91\x8d #HoyaIron #RockSolid https://t.co/no1HnYcScu',Twitter for iPhone,,1692586920,"Kennesaw, Ga",2477,197,1
hoyas,2020-02-21 03:33:00,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,29204118,St. Louis,141,580,28
hoyas,2020-02-21 03:30:12,b'ICYMI: Clark commits to #Hoyas\n\nhttps://t.co/BJOSWGtRHn',Twitter for Android,,992243947,"Arlington, VA",1321,553,0
hoyas,2020-02-21 03:00:47,b'RT @GtownBaseball: The #Hoyas are back in action this weekend as they travel to Davidson for a 3-game series. #HoyaSaxa https://t.co/2ZDa4r\xe2\x80\xa6',Twitter for iPad,,1264309783,,108,256,1
hoyas,2020-02-21 02:59:27,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,249449321,"Glenelg, MD",595,1987,28
hoyas,2020-02-21 00:34:51,b'RT @OGradyKL: Such a wonderful turnout! I can\xe2\x80\x99t WAIT to see some of those beautiful faces in a future class. @GeorgetownPRCC \xf0\x9f\x99\x8c#hoyas https:\xe2\x80\xa6',Twitter Web App,,12694632,"Washington, DC",2852,1329,1
hoyas,2020-02-21 00:11:24,b'@CasualHoya @hoyafan1976 @BobbyBancroft In town for Big Head Todd and The Monsters tonight...but next Wednesday...r\xe2\x80\xa6 https://t.co/VcVKhVT1fI',Twitter for Android,,54080783,Madison (burbs),567,1218,0
hoyas,2020-02-20 23:55:40,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,2995245205,The trap,402,444,28
hoyas,2020-02-20 23:07:23,"b'.... former #Georgetown coach #JohnThompson is a #ProvidenceCollege grad (&amp; former great #Pcbb center), yet roots f\xe2\x80\xa6 https://t.co/OddS20vL15'",Twitter for iPhone,,3137959013,"Manhattan, NY",348,1510,0
hoyas,2020-02-20 22:45:44,"b'RT @WeAreGeorgetown: @CasualHoya But more importantly it\xe2\x80\x99s number 1 in the Balls of Steel rankings. Toughness, athleticism &amp; grit are back\xe2\x80\xa6'",Twitter for iPhone,,820648641631289344,"Johnston, IA",228,1322,1
hoyas,2020-02-20 22:42:57,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web App,,26419007,"ÜT: 38.86412,-94.74593",45366,1009,28
hoyas,2020-02-20 22:41:27,"b'@CasualHoya But more importantly it\xe2\x80\x99s number 1 in the Balls of Steel rankings. Toughness, athleticism &amp; grit are ba\xe2\x80\xa6 https://t.co/jzweJVovO1'",Twitter for iPhone,,123671403,"Arlington, Virginia",974,86,1
hoyas,2020-02-20 22:36:38,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,123671403,"Arlington, Virginia",974,86,28
hoyas,2020-02-20 21:59:49,b'The #Hoyas are back in action this weekend as they travel to Davidson for a 3-game series. #HoyaSaxa https://t.co/2ZDa4rwsMO',TweetDeck,,123307870,Washington D.C.,8748,109,1
hoyas,2020-02-20 21:38:20,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,767234021797531649,"St Louis, MO",1020,908,28
hoyas,2020-02-20 21:31:59,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,81922705,,1519,939,28
hoyas,2020-02-20 20:39:59,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for Android,,571011065,"Charlotte, NC via DC",3191,3176,28
hoyas,2020-02-20 20:35:31,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,1490978610,STL,618,2091,28
hoyas,2020-02-20 20:28:06,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for Android,,61285379,DC area,2003,579,28
hoyas,2020-02-20 20:23:45,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,3157418867,,7176,959,28
hoyas,2020-02-20 20:18:12,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,171697325,"St. Louis, MO.",4172,2626,28
hoyas,2020-02-20 20:14:54,b'Such a wonderful turnout! I can\xe2\x80\x99t WAIT to see some of those beautiful faces in a future class. @GeorgetownPRCC \xf0\x9f\x99\x8c\xe2\x80\xa6 https://t.co/pjHqskFc6m',Twitter for iPhone,,143289168,Washington D.C. ,1420,1016,1
hoyas,2020-02-20 19:56:24,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web App,,1101631081,Ashburn Virginia,292,1208,28
hoyas,2020-02-20 19:54:34,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web Client,,447632769,"St Louis, MO",337,345,28
hoyas,2020-02-20 19:51:18,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,55423950,Bronx NY ,2293,5001,28
hoyas,2020-02-20 19:51:12,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,915445321060069377,,13,198,28
hoyas,2020-02-20 19:49:34,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,931037059422281728,"Buffalo, NY",752,473,28
hoyas,2020-02-20 19:46:02,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,3010539879,"St Louis, MO",2593,1777,28
hoyas,2020-02-20 19:45:16,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,789609275072974849,"St Louis, MO",2732,180,28
hoyas,2020-02-20 19:42:50,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,2258247092,,166,393,28
hoyas,2020-02-20 19:42:48,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web App,,765765474,Over there.,52,803,28
hoyas,2020-02-20 19:42:19,b'#Hoyas gets committment from Kobe Clark (@kingkobe_26)\n\nhttps://t.co/BJOSWGcgiN',Making The Cut Twitter Website,,992243947,"Arlington, VA",1321,553,0
hoyas,2020-02-20 19:41:22,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,109959589,"Los Angeles, CA",215061,550,28
hoyas,2020-02-20 19:37:59,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web App,,1633040010,,1345,3091,28
hoyas,2020-02-20 19:37:27,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web App,,26624619,THE GLOBAL PHENOMENON,12016,1025,28
hoyas,2020-02-20 19:34:57,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for Android,,895119220857548800,"Missouri, USA",433,844,28
hoyas,2020-02-20 19:34:38,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter for iPhone,,140654982,"Pittsburgh, PA",31132,197,28
hoyas,2020-02-20 19:34:16,b'RT @ebosshoops: Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Georgetown?\xe2\x80\xa6',Twitter Web App,,43249165,"Kennesaw, GA",9650,781,28
hoyas,2020-02-20 19:33:29,b'Pat Ewing and the #Hoyas have picked up a high upside wing in 2020 Kobe Clark of @vashon_bball. Why did he pick Geo\xe2\x80\xa6 https://t.co/3sClQwHKxp',Twitter Web App,,26419007,"ÜT: 38.86412,-94.74593",45366,1009,28
hoyas,2020-02-20 19:11:00,"b'love the addition of clark, he\xe2\x80\x99s going to be a good one for us #hoyas'",Twitter for iPhone,,3587808012,transfer portal,207,74,0
hoyas,2020-02-20 19:05:26,b'RT @Kruk201JerZ: That\xe2\x80\x99s Great !!!! #Hoyas',Twitter for iPhone,,123671403,"Arlington, Virginia",974,86,1
hoyas,2020-02-20 19:02:47,b'RT @scottybscout: Vashon 2020 SG Kobe Clark @kingkobe_26 has committed to #Georgetown #Hoyas! @vashon_bball',Twitter for iPhone,,767234021797531649,"St Louis, MO",1020,908,6
hoyas,2020-02-20 19:01:57,b'RT @scottybscout: Vashon 2020 SG Kobe Clark @kingkobe_26 has committed to #Georgetown #Hoyas! @vashon_bball',Twitter for iPhone,,333756474,"University City, MO",367,515,6
hoyas,2020-02-20 18:58:33,"b""RT @GtownRecruiting: With Clark's commitment, Georgetown now has three open scholarships left for next year (assuming only Jagan, Terrell,\xe2\x80\xa6""",Twitter for iPhone,,20293730,"Arlington, VA",844,783,1
hoyas,2020-02-20 18:57:45,"b""With Clark's commitment, Georgetown now has three open scholarships left for next year (assuming only Jagan, Terrel\xe2\x80\xa6 https://t.co/sTCSsLOLCO""",Twitter Web App,,961488084163538944,"Washington, DC",1330,61,1
hoyas,2020-02-20 18:57:08,"b""We saw some growth (and grit) in Pickett's offensive game last night. Will he consistently do that? Only time will tell. #Hoyas""",Twitter Web App,,992243947,"Arlington, VA",1321,553,0
hoyas,2020-02-20 18:55:58,b'Brett Sherman and Michael Wheeler bring our countdown to just 6 days until the 2020 BIG EAST Championships. The sop\xe2\x80\xa6 https://t.co/sUZt6jFW9W',Twitter for iPhone,,705339462,"Washington, DC",660,123,0
hoyas,2020-02-20 18:49:16,b'RT @scottybscout: Vashon 2020 SG Kobe Clark @kingkobe_26 has committed to #Georgetown #Hoyas! @vashon_bball',Twitter for iPhone,,3157418867,,7176,959,6
hoyas,2020-02-20 18:43:14,b'RT @scottybscout: Vashon 2020 SG Kobe Clark @kingkobe_26 has committed to #Georgetown #Hoyas! @vashon_bball',Twitter for iPhone,,811637189251624960,,341,357,6
hoyas,2020-02-20 18:42:25,b'RT @scottybscout: Vashon 2020 SG Kobe Clark @kingkobe_26 has committed to #Georgetown #Hoyas! @vashon_bball',Twitter for iPhone,,789609275072974849,"St Louis, MO",2732,180,6
hoyas,2020-02-20 18:41:17,b'Vashon 2020 SG Kobe Clark @kingkobe_26 has committed to #Georgetown #Hoyas! @vashon_bball',Twitter for iPhone,,258982303,,16120,406,6
hoyas,2020-02-20 18:35:00,b'That\xe2\x80\x99s Great !!!! #Hoyas https://t.co/g1q7SKrN2E',Twitter for iPhone,,55423950,Bronx NY ,2293,5001,1
hoyas,2020-02-20 18:05:19,b'RT @hhshoyafootball: New #Squat max for #Hoyas c/o 23 TE/LB Ryan Nelson 380lbs \xf0\x9f\x91\x8d #HoyaIron #RockSolid https://t.co/ltlH6shhs8',Twitter for iPhone,,1226622730545573889,"Kennesaw, GA",22,111,1
hoyas,2020-02-20 17:57:08,"b'RT @HoyaNation: . @MikeGraySports shared his look at @GeorgetownHoops 73-63 loss to @PCFriarsmbb . \n\n2nd half doomed the #hoyas, despite jr\xe2\x80\xa6'",Twitter for iPhone,,1062132532806860802,"Washington, DC",128,194,2
hoyas,2020-02-20 17:10:47,"b'RT @HoyaNation: . @MikeGraySports shared his look at @GeorgetownHoops 73-63 loss to @PCFriarsmbb . \n\n2nd half doomed the #hoyas, despite jr\xe2\x80\xa6'",TweetDeck,,48412356,,2815,1228,2
hoyas,2020-02-20 17:10:06,"b'. @MikeGraySports shared his look at @GeorgetownHoops 73-63 loss to @PCFriarsmbb . \n\n2nd half doomed the #hoyas, de\xe2\x80\xa6 https://t.co/W82tFtHMir'",TweetDeck,,61285379,DC area,2003,579,2
hoyas,2020-02-20 16:26:22,b'RT @GtownRecruiting: ICYMI: 2020 G Kobe Clark (@kingkobe_26) was behind the Georgetown bench last night during his visit. Clark is a 3-star\xe2\x80\xa6',Twitter for iPhone,,20293730,"Arlington, VA",844,783,1
hoyas,2020-02-20 16:26:11,b'ICYMI: 2020 G Kobe Clark (@kingkobe_26) was behind the Georgetown bench last night during his visit. Clark is a 3-s\xe2\x80\xa6 https://t.co/YOuwPTGvjx',Twitter for iPhone,,961488084163538944,"Washington, DC",1330,61,1
